rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
195,L0195,Roy,095ENW0012,Other metallic,Met,Pb-Zn-Ag-Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13073_13718,13,325.0,19,1.0,,,61.61831,-127.66114,-13075_13718;-13074_13717;-13074_13718;-13074_13719;-13073_13716;-13073_13717;-13073_13718;-13073_13719;-13073_13720;-13072_13717;-13072_13718;-13072_13719;-13071_13718,,
196,L0196,Echo Thor,085ISE0021,Other metallic,Met,Li-Nb-Ta-Be,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-11488_13899,13,325.0,19,1.0,,,62.42892,-112.18034,-11490_13899;-11489_13898;-11489_13899;-11489_13900;-11488_13897;-11488_13898;-11488_13899;-11488_13900;-11488_13901;-11487_13898;-11487_13899;-11487_13900;-11486_13899,,
197,L0197,Prairie Creek - No. 5 Zone,095FNE0002,Other metallic,Met,Ag-Pb-Zn-Cd,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-12779_13702,13,325.0,19,1.0,,,61.54721,-124.79584,-12781_13702;-12780_13701;-12780_13702;-12780_13703;-12779_13700;-12779_13701;-12779_13702;-12779_13703;-12779_13704;-12778_13701;-12778_13702;-12778_13703;-12777_13702,,
198,L0198,Prairie Creek - No. 6 Zone,095FNE0003,Other metallic,Met,Ag-Pb-Zn,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-12780_13699,13,325.0,19,1.0,,,61.53331,-124.79724,-12782_13699;-12781_13698;-12781_13699;-12781_13700;-12780_13697;-12780_13698;-12780_13699;-12780_13700;-12780_13701;-12779_13698;-12779_13699;-12779_13700;-12778_13699,,
199,L0199,Prairie Creek - Zone No. 8,095FNE0010,Other metallic,Met,Pb-Zn-Ag-Cu,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-12780_13694,13,325.0,19,1.0,,,61.50971,-124.80564,-12782_13694;-12781_13693;-12781_13694;-12781_13695;-12780_13692;-12780_13693;-12780_13694;-12780_13695;-12780_13696;-12779_13693;-12779_13694;-12779_13695;-12778_13694,,
200,L0200,Prairie Creek - Zone No 7,095FNE0009,Other metallic,Met,Pb-Zn-Ag-Cu,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-12780_13695,13,325.0,19,1.0,,,61.51251,-124.80144,-12782_13695;-12781_13694;-12781_13695;-12781_13696;-12780_13693;-12780_13694;-12780_13695;-12780_13696;-12780_13697;-12779_13694;-12779_13695;-12779_13696;-12778_13695,,
201,L0201,Prairie Creek - Zone No. 3,095FNE0013,Other metallic,Met,Zn-Pb-Ag-Cu-Cd,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-12779_13705,13,325.0,19,1.0,,,61.55971,-124.79174,-12781_13705;-12780_13704;-12780_13705;-12780_13706;-12779_13703;-12779_13704;-12779_13705;-12779_13706;-12779_13707;-12778_13704;-12778_13705;-12778_13706;-12777_13705,,
202,L0202,Coates Lake,095LNE0007,Other metallic,Met,Cu-Ag,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-12966_13959,13,325.0,19,1.0,,,62.70031,-126.61674,-12968_13959;-12967_13958;-12967_13959;-12967_13960;-12966_13957;-12966_13958;-12966_13959;-12966_13960;-12966_13961;-12965_13958;-12965_13959;-12965_13960;-12964_13959,,
203,L0203,Bear-Twit,106ASW0002,Other metallic,Met,Zn-Pb-Ag-Cu-Sb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13253_14257,13,325.0,19,1.0,,,64.03891,-129.42255,-13255_14257;-13254_14256;-13254_14257;-13254_14258;-13253_14255;-13253_14256;-13253_14257;-13253_14258;-13253_14259;-13252_14256;-13252_14257;-13252_14258;-13251_14257,,
204,L0204,Prairie Creek - Zone 1,095FNE0012,Other metallic,Met,Pb-Ag-Cu-Zn,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-12779_13707,13,325.0,19,1.0,,,61.56861,-124.79004,-12781_13707;-12780_13706;-12780_13707;-12780_13708;-12779_13705;-12779_13706;-12779_13707;-12779_13708;-12779_13709;-12778_13706;-12778_13707;-12778_13708;-12777_13707,,
205,L0205,Discovery,106BNE0014,Other metallic,Met,Zn-Pb,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13385_14459,13,325.0,19,1.0,,,64.94391,-130.70695,-13387_14459;-13386_14458;-13386_14459;-13386_14460;-13385_14457;-13385_14458;-13385_14459;-13385_14460;-13385_14461;-13384_14458;-13384_14459;-13384_14460;-13383_14459,,
206,L0206,Crest IF 18-62,106FSE0002,Other metallic,Met,Fe,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13577_14526,13,325.0,19,1.0,,,65.24641,-132.58835,-13579_14526;-13578_14525;-13578_14526;-13578_14527;-13577_14524;-13577_14525;-13577_14526;-13577_14527;-13577_14528;-13576_14525;-13576_14526;-13576_14527;-13575_14526,,
207,L0207,Crest IF 20-62,106FSE0009,Other metallic,Met,Fe,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13557_14524,13,325.0,19,1.0,,,65.23811,-132.38475,-13559_14524;-13558_14523;-13558_14524;-13558_14525;-13557_14522;-13557_14523;-13557_14524;-13557_14525;-13557_14526;-13556_14523;-13556_14524;-13556_14525;-13555_14524,,
208,L0208,Crest IF 24-62,106FSE0010,Other metallic,Met,Fe,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13583_14532,13,325.0,19,1.0,,,65.27251,-132.64505,-13585_14532;-13584_14531;-13584_14532;-13584_14533;-13583_14530;-13583_14531;-13583_14532;-13583_14533;-13583_14534;-13582_14531;-13582_14532;-13582_14533;-13581_14532,,
209,L0209,Lened,105ISE0003,Other metallic,Met,W-Cu-Au,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13173_13885,13,325.0,19,1.0,,,62.36721,-128.63474,-13175_13885;-13174_13884;-13174_13885;-13174_13886;-13173_13883;-13173_13884;-13173_13885;-13173_13886;-13173_13887;-13172_13884;-13172_13885;-13172_13886;-13171_13885,,
210,L0210,Howards Pass,105ISW0018,Other metallic,Met,Zn-Pb-Ag,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13232_13908,13,325.0,19,1.0,,,62.46921,-129.21364,-13234_13908;-13233_13907;-13233_13908;-13233_13909;-13232_13906;-13232_13907;-13232_13908;-13232_13909;-13232_13910;-13231_13907;-13231_13908;-13231_13909;-13230_13908,,
211,L0211,Mactung,105OSE0001,Other metallic,Met,W-Cu-Zn,Advanced Exploration,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Deposit itself unclaimed.,,-13329_14089,13,325.0,19,1.0,,,63.28501,-130.16085,-13331_14089;-13330_14088;-13330_14089;-13330_14090;-13329_14087;-13329_14088;-13329_14089;-13329_14090;-13329_14091;-13328_14088;-13328_14089;-13328_14090;-13327_14089,,
212,L0212,Nicholas Lake,085PSW0001,Other metallic,Met,Au-Ag,Advanced Exploration,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Open ground adjacent to a staked deposit.,,-11650_14081,6,150.0,3,1.0,,,63.24721,-113.76174,-11652_14081;-11651_14080;-11651_14081;-11651_14082;-11650_14082;-11650_14083,,
213,L0213,Deb,076DSW0001,Other metallic,Met,Cu-Zn-Ag-Pb,Advanced Exploration,False,False,,,,no tonnage on record,,,,,0.0,,0,,,Advanced Exploration (Met). Open ground adjacent to a staked deposit.,,-11391_14249,4,100.0,3,1.0,,,64.00172,-111.23254,-11392_14250;-11391_14250;-11391_14251;-11390_14250,,
