rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
357,L0357,Tin Can,105M 139,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13769_14232,13,325.0,23,1.0,,63.92445,-135.3363,-13771_14232;-13770_14231;-13770_14232;-13770_14233;-13769_14230;-13769_14231;-13769_14232;-13769_14233;-13769_14234;-13768_14231;-13768_14232;-13768_14233;-13767_14232,https://data.geology.gov.yk.ca/Occurrence/17028,
358,L0358,Viola,105M 141,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13771_14231,13,325.0,23,1.0,,63.91991,-135.3562,-13773_14231;-13772_14230;-13772_14231;-13772_14232;-13771_14229;-13771_14230;-13771_14231;-13771_14232;-13771_14233;-13770_14230;-13770_14231;-13770_14232;-13769_14231,https://data.geology.gov.yk.ca/Occurrence/17030,
359,L0359,Shamrock East,105M 143,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13758_14236,13,325.0,23,1.0,,63.943,-135.234,-13760_14236;-13759_14235;-13759_14236;-13759_14237;-13758_14234;-13758_14235;-13758_14236;-13758_14237;-13758_14238;-13757_14235;-13757_14236;-13757_14237;-13756_14236,https://data.geology.gov.yk.ca/Occurrence/17032,
360,L0360,Granger,115I 193,Gold,Au-Met,"Gold, Bismuth",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Met). Deposit itself unclaimed.,,-13968_13879,13,325.0,23,1.0,,62.33866,-137.2913,-13970_13879;-13969_13878;-13969_13879;-13969_13880;-13968_13877;-13968_13878;-13968_13879;-13968_13880;-13968_13881;-13967_13878;-13967_13879;-13967_13880;-13966_13879,https://data.geology.gov.yk.ca/Occurrence/17033,
361,L0361,Vest Pocket,115I 194,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13968_13879,13,325.0,23,1.0,,62.34113,-137.2994,-13970_13879;-13969_13878;-13969_13879;-13969_13880;-13968_13877;-13968_13878;-13968_13879;-13968_13880;-13968_13881;-13967_13878;-13967_13879;-13967_13880;-13966_13879,https://data.geology.gov.yk.ca/Occurrence/17034,
362,L0362,Amerikona,115J 143,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-14186_14000,13,325.0,23,1.0,,62.88582,-139.44342,-14188_14000;-14187_13999;-14187_14000;-14187_14001;-14186_13998;-14186_13999;-14186_14000;-14186_14001;-14186_14002;-14185_13999;-14185_14000;-14185_14001;-14184_14000,https://data.geology.gov.yk.ca/Occurrence/17171,
363,L0363,Linda Lower Showing,115G 111,Nickel,Ni-Cu-Co-Met,"Nickel, Copper, Cobalt, Platinum, Palladium, Gold, Rhenium, Rhodium, Osmium, Iridium",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ni-Cu-Co-Met). Deposit itself unclaimed.,,-14188_13683,13,325.0,23,1.0,,61.46,-139.461,-14190_13683;-14189_13682;-14189_13683;-14189_13684;-14188_13681;-14188_13682;-14188_13683;-14188_13684;-14188_13685;-14187_13682;-14187_13683;-14187_13684;-14186_13683,https://data.geology.gov.yk.ca/Occurrence/17083,
364,L0364,Aurex Hill,105M 151,Gold,Au,Gold,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au). Deposit itself unclaimed.,,-13797_14218,13,325.0,23,1.0,,63.865,-135.612,-13799_14218;-13798_14217;-13798_14218;-13798_14219;-13797_14216;-13797_14217;-13797_14218;-13797_14219;-13797_14220;-13796_14217;-13796_14218;-13796_14219;-13795_14218,https://data.geology.gov.yk.ca/Occurrence/17053,
365,L0365,Toby,115P 065,Gold,Au-Met,"Gold, Arsenic, Bismuth",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Met). Deposit itself unclaimed.,,-13864_14192,13,325.0,23,1.0,,63.746,-136.269,-13866_14192;-13865_14191;-13865_14192;-13865_14193;-13864_14190;-13864_14191;-13864_14192;-13864_14193;-13864_14194;-13863_14191;-13863_14192;-13863_14193;-13862_14192,https://data.geology.gov.yk.ca/Occurrence/17052,
366,L0366,Tom,115P 064,Gold,Au-Met,"Gold, Arsenic",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Met). Deposit itself unclaimed.,,-13863_14196,13,325.0,23,1.0,,63.766,-136.265,-13865_14196;-13864_14195;-13864_14196;-13864_14197;-13863_14194;-13863_14195;-13863_14196;-13863_14197;-13863_14198;-13862_14195;-13862_14196;-13862_14197;-13861_14196,https://data.geology.gov.yk.ca/Occurrence/17051,
367,L0367,Gow,115I 195,Gold,Au-Cu,"Gold, Copper",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Cu). Deposit itself unclaimed.,,-13967_13877,13,325.0,23,1.0,,62.33295,-137.2891,-13969_13877;-13968_13876;-13968_13877;-13968_13878;-13967_13875;-13967_13876;-13967_13877;-13967_13878;-13967_13879;-13966_13876;-13966_13877;-13966_13878;-13965_13877,https://data.geology.gov.yk.ca/Occurrence/17035,
368,L0368,Bighorn,105M 147,Lead,Pb-Ag-Sn,"Lead, Silver, Tin",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Ag-Sn). Deposit itself unclaimed.,,-13829_14222,13,325.0,23,1.0,,63.88265,-135.933,-13831_14222;-13830_14221;-13830_14222;-13830_14223;-13829_14220;-13829_14221;-13829_14222;-13829_14223;-13829_14224;-13828_14221;-13828_14222;-13828_14223;-13827_14222,https://data.geology.gov.yk.ca/Occurrence/17047,
369,L0369,Ross,105M 146,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13826_14214,13,325.0,23,1.0,,63.84593,-135.8987,-13828_14214;-13827_14213;-13827_14214;-13827_14215;-13826_14212;-13826_14213;-13826_14214;-13826_14215;-13826_14216;-13825_14213;-13825_14214;-13825_14215;-13824_14214,https://data.geology.gov.yk.ca/Occurrence/17046,
370,L0370,Discovery D-3,115I 202,Gold,Au-Cu-Ag,"Gold, Copper, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Cu-Ag). Deposit itself unclaimed.,,-13966_13877,13,325.0,23,1.0,,62.33242,-137.2776,-13968_13877;-13967_13876;-13967_13877;-13967_13878;-13966_13875;-13966_13876;-13966_13877;-13966_13878;-13966_13879;-13965_13876;-13965_13877;-13965_13878;-13964_13877,https://data.geology.gov.yk.ca/Occurrence/17042,
371,L0371,Discovery D-2,115I 201,Gold,Au-Cu-Ag,"Gold, Copper, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Cu-Ag). Deposit itself unclaimed.,,-13965_13877,13,325.0,23,1.0,,62.33245,-137.2705,-13967_13877;-13966_13876;-13966_13877;-13966_13878;-13965_13875;-13965_13876;-13965_13877;-13965_13878;-13965_13879;-13964_13876;-13964_13877;-13964_13878;-13963_13877,https://data.geology.gov.yk.ca/Occurrence/17041,
372,L0372,Discovery D-1,115I 200,Gold,Au-Cu-Ag,"Gold, Copper, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Cu-Ag). Deposit itself unclaimed.,,-13966_13877,13,325.0,23,1.0,,62.3333,-137.273,-13968_13877;-13967_13876;-13967_13877;-13967_13878;-13966_13875;-13966_13876;-13966_13877;-13966_13878;-13966_13879;-13965_13876;-13965_13877;-13965_13878;-13964_13877,https://data.geology.gov.yk.ca/Occurrence/17040,
373,L0373,Revenue West,115I 199,Copper,Cu-Au-Ag-Mo,"Copper, Gold, Silver, Molybdenum",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Ag-Mo). Deposit itself unclaimed.,,-13967_13878,13,325.0,23,1.0,,62.33409,-137.285,-13969_13878;-13968_13877;-13968_13878;-13968_13879;-13967_13876;-13967_13877;-13967_13878;-13967_13879;-13967_13880;-13966_13877;-13966_13878;-13966_13879;-13965_13878,https://data.geology.gov.yk.ca/Occurrence/17039,
374,L0374,Blue Sky,115I 198,Copper,Cu-Au-Ag-Mo,"Copper, Gold, Silver, Molybdenum",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Ag-Mo). Deposit itself unclaimed.,,-13964_13877,13,325.0,23,1.0,,62.33308,-137.2537,-13966_13877;-13965_13876;-13965_13877;-13965_13878;-13964_13875;-13964_13876;-13964_13877;-13964_13878;-13964_13879;-13963_13876;-13963_13877;-13963_13878;-13962_13877,https://data.geology.gov.yk.ca/Occurrence/17038,
375,L0375,WAu Bx,115I 197,Copper,Cu-Au-Ag-W,"Copper, Gold, Silver, Tungsten, Molybdenum",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au-Ag-W). Deposit itself unclaimed.,,-13964_13877,13,325.0,23,1.0,,62.3321,-137.2586,-13966_13877;-13965_13876;-13965_13877;-13965_13878;-13964_13875;-13964_13876;-13964_13877;-13964_13878;-13964_13879;-13963_13876;-13963_13877;-13963_13878;-13962_13877,https://data.geology.gov.yk.ca/Occurrence/17037,
376,L0376,Haldane South,105M 150,Silver,Ag-Pb-Zn-Au,"Silver, Lead, Zinc, Gold, Arsenic",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn-Au). Deposit itself unclaimed.,,-13824_14220,13,325.0,23,1.0,,63.87081,-135.877,-13826_14220;-13825_14219;-13825_14220;-13825_14221;-13824_14218;-13824_14219;-13824_14220;-13824_14221;-13824_14222;-13823_14219;-13823_14220;-13823_14221;-13822_14220,https://data.geology.gov.yk.ca/Occurrence/17050,
377,L0377,Kirsteen,115I 171,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13951_13867,13,325.0,23,1.0,,62.2885,-137.1247,-13953_13867;-13952_13866;-13952_13867;-13952_13868;-13951_13865;-13951_13866;-13951_13867;-13951_13868;-13951_13869;-13950_13866;-13950_13867;-13950_13868;-13949_13867,https://data.geology.gov.yk.ca/Occurrence/16956,
378,L0378,Skarn,115I 170,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13952_13869,13,325.0,23,1.0,,62.29415,-137.1431,-13954_13869;-13953_13868;-13953_13869;-13953_13870;-13952_13867;-13952_13868;-13952_13869;-13952_13870;-13952_13871;-13951_13868;-13951_13869;-13951_13870;-13950_13869,https://data.geology.gov.yk.ca/Occurrence/16955,
379,L0379,DU 81-1,105B 149,Tin,Sn-Ag-Zn,"Tin, Silver, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Sn-Ag-Zn). Deposit itself unclaimed.,,-13392_13405,13,325.0,23,1.0,,60.20969,-131.63265,-13394_13405;-13393_13404;-13393_13405;-13393_13406;-13392_13403;-13392_13404;-13392_13405;-13392_13406;-13392_13407;-13391_13404;-13391_13405;-13391_13406;-13390_13405,https://data.geology.gov.yk.ca/Occurrence/16935,
380,L0380,MC,105B 148,Tin,Sn-Ag-Au-Zn,"Tin, Silver, Gold, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Sn-Ag-Au-Zn). Deposit itself unclaimed.,,-13403_13407,13,325.0,23,1.0,,60.22004,-131.74028,-13405_13407;-13404_13406;-13404_13407;-13404_13408;-13403_13405;-13403_13406;-13403_13407;-13403_13408;-13403_13409;-13402_13406;-13402_13407;-13402_13408;-13401_13407,https://data.geology.gov.yk.ca/Occurrence/16934,
381,L0381,Logjam-Vein 5,105B 147,Silver,Ag-Pb-Zn-Au,"Silver, Lead, Zinc, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn-Au). Deposit itself unclaimed.,,-13389_13362,13,325.0,23,1.0,,60.02003,-131.60181,-13391_13362;-13390_13361;-13390_13362;-13390_13363;-13389_13360;-13389_13361;-13389_13362;-13389_13363;-13389_13364;-13388_13361;-13388_13362;-13388_13363;-13387_13362,https://data.geology.gov.yk.ca/Occurrence/16933,
382,L0382,Logjam-Vein 8,105B 146,Silver,Ag-Pb-Zn-Au,"Silver, Lead, Zinc, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn-Au). Deposit itself unclaimed.,,-13389_13362,13,325.0,23,1.0,,60.01934,-131.60021,-13391_13362;-13390_13361;-13390_13362;-13390_13363;-13389_13360;-13389_13361;-13389_13362;-13389_13363;-13389_13364;-13388_13361;-13388_13362;-13388_13363;-13387_13362,https://data.geology.gov.yk.ca/Occurrence/16932,
383,L0383,Logjam-Vein 4,105B 145,Silver,Ag-Pb-Zn-Au,"Silver, Lead, Zinc, Gold, Tungsten",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn-Au). Deposit itself unclaimed.,,-13389_13363,13,325.0,23,1.0,,60.0218,-131.60369,-13391_13363;-13390_13362;-13390_13363;-13390_13364;-13389_13361;-13389_13362;-13389_13363;-13389_13364;-13389_13365;-13388_13362;-13388_13363;-13388_13364;-13387_13363,https://data.geology.gov.yk.ca/Occurrence/16931,
384,L0384,Ladue Fraction,105M 115,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13753_14237,13,325.0,23,1.0,,63.94689,-135.1823,-13755_14237;-13754_14236;-13754_14237;-13754_14238;-13753_14235;-13753_14236;-13753_14237;-13753_14238;-13753_14239;-13752_14236;-13752_14237;-13752_14238;-13751_14237,https://data.geology.gov.yk.ca/Occurrence/17004,
385,L0385,North Kill,106C 150,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13603_14309,13,325.0,23,1.0,,64.27231,-133.71046,-13605_14309;-13604_14308;-13604_14309;-13604_14310;-13603_14307;-13603_14308;-13603_14309;-13603_14310;-13603_14311;-13602_14308;-13602_14309;-13602_14310;-13601_14309,https://data.geology.gov.yk.ca/Occurrence/16910,
386,L0386,Archie's Vein,106C 149,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13601_14307,13,325.0,23,1.0,,64.26072,-133.6883,-13603_14307;-13602_14306;-13602_14307;-13602_14308;-13601_14305;-13601_14306;-13601_14307;-13601_14308;-13601_14309;-13600_14306;-13600_14307;-13600_14308;-13599_14307,https://data.geology.gov.yk.ca/Occurrence/16909,
387,L0387,V-Zone,106C 146,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13608_14322,13,325.0,23,1.0,,64.32924,-133.75346,-13610_14322;-13609_14321;-13609_14322;-13609_14323;-13608_14320;-13608_14321;-13608_14322;-13608_14323;-13608_14324;-13607_14321;-13607_14322;-13607_14323;-13606_14322,https://data.geology.gov.yk.ca/Occurrence/16906,
388,L0388,NE Ridge,106C 143,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13602_14322,13,325.0,23,1.0,,64.32946,-133.7021,-13604_14322;-13603_14321;-13603_14322;-13603_14323;-13602_14320;-13602_14321;-13602_14322;-13602_14323;-13602_14324;-13601_14321;-13601_14322;-13601_14323;-13600_14322,https://data.geology.gov.yk.ca/Occurrence/16899,
389,L0389,Campview,106C 142,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13604_14321,13,325.0,23,1.0,,64.32718,-133.72201,-13606_14321;-13605_14320;-13605_14321;-13605_14322;-13604_14319;-13604_14320;-13604_14321;-13604_14322;-13604_14323;-13603_14320;-13603_14321;-13603_14322;-13602_14321,https://data.geology.gov.yk.ca/Occurrence/16898,
390,L0390,Jorge,106C 140,Lead,Pb-Zn-Ag,"Lead, Zinc, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag). Deposit itself unclaimed.,,-13607_14320,13,325.0,23,1.0,,64.32016,-133.75138,-13609_14320;-13608_14319;-13608_14320;-13608_14321;-13607_14318;-13607_14319;-13607_14320;-13607_14321;-13607_14322;-13606_14319;-13606_14320;-13606_14321;-13605_14320,https://data.geology.gov.yk.ca/Occurrence/16891,
391,L0391,White Ridge,106C 152,Lead,Pb-Zn-Ag-Au,"Lead, Zinc, Silver, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Pb-Zn-Ag-Au). Deposit itself unclaimed.,,-13532_14309,10,250.0,23,1.0,,64.27172,-133.01094,-13534_14309;-13533_14308;-13533_14309;-13533_14310;-13532_14307;-13532_14308;-13532_14309;-13531_14308;-13531_14309;-13530_14309,https://data.geology.gov.yk.ca/Occurrence/16890,
392,L0392,Western BYG,115I 151,Gold,Au-Ag-Pb-Zn,"Gold, Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Pb-Zn). Deposit itself unclaimed.,,-13964_13832,13,325.0,23,1.0,,62.1295,-137.25767,-13966_13832;-13965_13831;-13965_13832;-13965_13833;-13964_13830;-13964_13831;-13964_13832;-13964_13833;-13964_13834;-13963_13831;-13963_13832;-13963_13833;-13962_13832,https://data.geology.gov.yk.ca/Occurrence/16911,
393,L0393,Kijo,105M 113,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13763_14234,13,325.0,23,1.0,,63.93691,-135.2822,-13765_14234;-13764_14233;-13764_14234;-13764_14235;-13763_14232;-13763_14233;-13763_14234;-13763_14235;-13763_14236;-13762_14233;-13762_14234;-13762_14235;-13761_14234,https://data.geology.gov.yk.ca/Occurrence/17002,
394,L0394,Highlander,105M 109,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13759_14239,13,325.0,23,1.0,,63.9567,-135.2466,-13761_14239;-13760_14238;-13760_14239;-13760_14240;-13759_14237;-13759_14238;-13759_14239;-13759_14240;-13759_14241;-13758_14238;-13758_14239;-13758_14240;-13757_14239,https://data.geology.gov.yk.ca/Occurrence/16998,
395,L0395,Helen Fraction,105M 108,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13755_14234,13,325.0,23,1.0,,63.93337,-135.1984,-13757_14234;-13756_14233;-13756_14234;-13756_14235;-13755_14232;-13755_14233;-13755_14234;-13755_14235;-13755_14236;-13754_14233;-13754_14234;-13754_14235;-13753_14234,https://data.geology.gov.yk.ca/Occurrence/16997,
396,L0396,Gold Hill No. 2,105M 106,Silver,Ag-Pb-Zn-Au,"Silver, Lead, Zinc, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn-Au). Deposit itself unclaimed.,,-13754_14235,13,325.0,23,1.0,,63.9406,-135.1885,-13756_14235;-13755_14234;-13755_14235;-13755_14236;-13754_14233;-13754_14234;-13754_14235;-13754_14236;-13754_14237;-13753_14234;-13753_14235;-13753_14236;-13752_14235,https://data.geology.gov.yk.ca/Occurrence/16995,
397,L0397,Fox,105M 104,Silver,Ag-Pb-Zn,"Silver, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn). Deposit itself unclaimed.,,-13754_14238,13,325.0,23,1.0,,63.95129,-135.1908,-13756_14238;-13755_14237;-13755_14238;-13755_14239;-13754_14236;-13754_14237;-13754_14238;-13754_14239;-13754_14240;-13753_14237;-13753_14238;-13753_14239;-13752_14238,https://data.geology.gov.yk.ca/Occurrence/16993,
398,L0398,Duncan Creek,105M 102,Silver,Ag-Pb-Zn-Au,"Silver, Lead, Zinc, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn-Au). Deposit itself unclaimed.,,-13769_14224,13,325.0,23,1.0,,63.89161,-135.344,-13771_14224;-13770_14223;-13770_14224;-13770_14225;-13769_14222;-13769_14223;-13769_14224;-13769_14225;-13769_14226;-13768_14223;-13768_14224;-13768_14225;-13767_14224,https://data.geology.gov.yk.ca/Occurrence/16991,
399,L0399,Divide,105M 100,Silver,Ag-Pb-Zn-Met,"Silver, Lead, Zinc, Cadmium",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn-Met). Deposit itself unclaimed.,,-13750_14235,13,325.0,23,1.0,,63.93841,-135.1564,-13752_14235;-13751_14234;-13751_14235;-13751_14236;-13750_14233;-13750_14234;-13750_14235;-13750_14236;-13750_14237;-13749_14234;-13749_14235;-13749_14236;-13748_14235,https://data.geology.gov.yk.ca/Occurrence/16989,
400,L0400,Cabin,115I 172,Copper,Cu-Au,"Copper, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au). Deposit itself unclaimed.,,-13954_13868,13,325.0,23,1.0,,62.29047,-137.1544,-13956_13868;-13955_13867;-13955_13868;-13955_13869;-13954_13866;-13954_13867;-13954_13868;-13954_13869;-13954_13870;-13953_13867;-13953_13868;-13953_13869;-13952_13868,https://data.geology.gov.yk.ca/Occurrence/16957,
401,L0401,Cub and Bunny 2,105M 098,Silver,Ag,Silver,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag). Deposit itself unclaimed.,,-13758_14238,13,325.0,23,1.0,,63.95437,-135.2339,-13760_14238;-13759_14237;-13759_14238;-13759_14239;-13758_14236;-13758_14237;-13758_14238;-13758_14239;-13758_14240;-13757_14237;-13757_14238;-13757_14239;-13756_14238,https://data.geology.gov.yk.ca/Occurrence/16987,
402,L0402,Cub and Bunny,105M 097,Silver,Ag,Silver,Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag). Deposit itself unclaimed.,,-13758_14239,13,325.0,23,1.0,,63.95544,-135.2319,-13760_14239;-13759_14238;-13759_14239;-13759_14240;-13758_14237;-13758_14238;-13758_14239;-13758_14240;-13758_14241;-13757_14238;-13757_14239;-13757_14240;-13756_14239,https://data.geology.gov.yk.ca/Occurrence/16986,
403,L0403,Brefalt Shaft,105M 094,Silver,Ag-Pb-Zn-Met,"Silver, Lead, Zinc, Cadmium",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn-Met). Deposit itself unclaimed.,,-13779_14231,13,325.0,23,1.0,,63.91944,-135.4334,-13781_14231;-13780_14230;-13780_14231;-13780_14232;-13779_14229;-13779_14230;-13779_14231;-13779_14232;-13779_14233;-13778_14230;-13778_14231;-13778_14232;-13777_14231,https://data.geology.gov.yk.ca/Occurrence/16983,
404,L0404,Keirsten South,115I 192,Copper,Cu-Au,"Copper, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au). Deposit itself unclaimed.,,-13969_13877,13,325.0,23,1.0,,62.33258,-137.3061,-13971_13877;-13970_13876;-13970_13877;-13970_13878;-13969_13875;-13969_13876;-13969_13877;-13969_13878;-13969_13879;-13968_13876;-13968_13877;-13968_13878;-13967_13877,https://data.geology.gov.yk.ca/Occurrence/16978,
405,L0405,Keirsten,115I 191,Copper,Cu-Au,"Copper, Gold",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Cu-Au). Deposit itself unclaimed.,,-13969_13878,13,325.0,23,1.0,,62.33596,-137.308,-13971_13878;-13970_13877;-13970_13878;-13970_13879;-13969_13876;-13969_13877;-13969_13878;-13969_13879;-13969_13880;-13968_13877;-13968_13878;-13968_13879;-13967_13878,https://data.geology.gov.yk.ca/Occurrence/16977,
406,L0406,Irene Vein,115I 188,Gold,Au-Ag,"Gold, Silver",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag). Deposit itself unclaimed.,,-13957_13872,13,325.0,23,1.0,,62.30863,-137.1875,-13959_13872;-13958_13871;-13958_13872;-13958_13873;-13957_13870;-13957_13871;-13957_13872;-13957_13873;-13957_13874;-13956_13871;-13956_13872;-13956_13873;-13955_13872,https://data.geology.gov.yk.ca/Occurrence/16974,
407,L0407,Goldy,115I 182,Gold,Au-Met,"Gold, Antimony",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Met). Deposit itself unclaimed.,,-13943_13860,13,325.0,23,1.0,,62.25375,-137.0531,-13945_13860;-13944_13859;-13944_13860;-13944_13861;-13943_13858;-13943_13859;-13943_13860;-13943_13861;-13943_13862;-13942_13859;-13942_13860;-13942_13861;-13941_13860,https://data.geology.gov.yk.ca/Occurrence/16968,
408,L0408,Ridge,115I 181,Gold,Au-Ag-Cu-Pb,"Gold, Silver, Copper, Lead, Zinc",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Au-Ag-Cu-Pb). Deposit itself unclaimed.,,-13958_13870,13,325.0,23,1.0,,62.30212,-137.2019,-13960_13870;-13959_13869;-13959_13870;-13959_13871;-13958_13868;-13958_13869;-13958_13870;-13958_13871;-13958_13872;-13957_13869;-13957_13870;-13957_13871;-13956_13870,https://data.geology.gov.yk.ca/Occurrence/16967,
409,L0409,Devon,105M 099,Silver,Ag-Pb-Zn-Met,"Silver, Lead, Zinc, Cadmium",Prospect,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Prospect (Ag-Pb-Zn-Met). Deposit itself unclaimed.,,-13751_14233,13,325.0,23,1.0,,63.92985,-135.1614,-13753_14233;-13752_14232;-13752_14233;-13752_14234;-13751_14231;-13751_14232;-13751_14233;-13751_14234;-13751_14235;-13750_14232;-13750_14233;-13750_14234;-13749_14233,https://data.geology.gov.yk.ca/Occurrence/16988,
