rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,lat,lon,cell_ids,minfile_url,capsule
485,L0485,New River Iron,591,Other metallic,Met,Fe,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10189_10052,13,325.0,17,1.0,,45.15336,-66.53386,-10191_10052;-10190_10051;-10190_10052;-10190_10053;-10189_10050;-10189_10051;-10189_10052;-10189_10053;-10189_10054;-10188_10051;-10188_10052;-10188_10053;-10187_10052,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=591,
486,L0486,Stewart Manganese,592,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10116_10448,13,325.0,17,1.0,,46.93087,-66.05858,-10118_10448;-10117_10447;-10117_10448;-10117_10449;-10116_10446;-10116_10447;-10116_10448;-10116_10449;-10116_10450;-10115_10447;-10115_10448;-10115_10449;-10114_10448,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=592,
487,L0487,Little Sevogle River 3,593,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10108_10461,13,325.0,17,1.0,,46.98919,-66.00524,-10110_10461;-10109_10460;-10109_10461;-10109_10462;-10108_10459;-10108_10460;-10108_10461;-10108_10462;-10108_10463;-10107_10460;-10107_10461;-10107_10462;-10106_10461,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=593,
488,L0488,Johnson Settlement,594,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10256_10073,13,325.0,17,1.0,,45.24753,-66.97274,-10258_10073;-10257_10072;-10257_10073;-10257_10074;-10256_10071;-10256_10072;-10256_10073;-10256_10074;-10256_10075;-10255_10072;-10255_10073;-10255_10074;-10254_10073,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=594,
489,L0489,Mud Lake *,595,Other metallic,Met,"Cu, Mo",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10244_10056,13,325.0,17,1.0,,45.16975,-66.89608,-10246_10056;-10245_10055;-10245_10056;-10245_10057;-10244_10054;-10244_10055;-10244_10056;-10244_10057;-10244_10058;-10243_10055;-10243_10056;-10243_10057;-10242_10056,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=595,
490,L0490,Simpsons Island,597,Other metallic,Met,"Ag, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10246_10019,10,250.0,17,1.0,,45.00418,-66.9108,-10248_10019;-10247_10019;-10247_10020;-10246_10017;-10246_10019;-10246_10020;-10246_10021;-10245_10019;-10245_10020;-10244_10019,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=597,
491,L0491,Kedron Granite,598,Other metallic,Met,"Mo, Pb, Sn, W",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10252_10112,13,325.0,17,1.0,,45.42058,-66.95024,-10254_10112;-10253_10111;-10253_10112;-10253_10113;-10252_10110;-10252_10111;-10252_10112;-10252_10113;-10252_10114;-10251_10111;-10251_10112;-10251_10113;-10250_10112,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=598,
492,L0492,Long Island,599,Other metallic,Met,"Ag, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10254_10053,13,325.0,17,1.0,,45.15364,-66.95858,-10256_10053;-10255_10052;-10255_10053;-10255_10054;-10254_10051;-10254_10052;-10254_10053;-10254_10054;-10254_10055;-10253_10052;-10253_10053;-10253_10054;-10252_10053,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=599,
493,L0493,Basaltic Island East *,600,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10248_10049,13,325.0,17,1.0,,45.13609,-66.91915,-10250_10049;-10249_10048;-10249_10049;-10249_10050;-10248_10047;-10248_10048;-10248_10049;-10248_10050;-10248_10051;-10247_10048;-10247_10049;-10247_10050;-10246_10049,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=600,
494,L0494,Oven Head *,601,Other metallic,Met,"Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10250_10051,13,325.0,17,1.0,,45.14836,-66.93692,-10252_10051;-10251_10050;-10251_10051;-10251_10052;-10250_10049;-10250_10050;-10250_10051;-10250_10052;-10250_10053;-10249_10050;-10249_10051;-10249_10052;-10248_10051,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=601,
495,L0495,Boat Rock- Frye Island &quot;I&quot;,602,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10237_10026,13,325.0,17,1.0,,45.0353,-66.85136,-10239_10026;-10238_10025;-10238_10026;-10238_10027;-10237_10024;-10237_10025;-10237_10026;-10237_10027;-10237_10028;-10236_10025;-10236_10026;-10236_10027;-10235_10026,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=602,
496,L0496,Frye Island,603,Other metallic,Met,"Ag, F, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10237_10028,13,325.0,17,1.0,,45.04225,-66.85053,-10239_10028;-10238_10027;-10238_10028;-10238_10029;-10237_10026;-10237_10027;-10237_10028;-10237_10029;-10237_10030;-10236_10027;-10236_10028;-10236_10029;-10235_10028,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=603,
497,L0497,Simpson Prospects *,604,Other metallic,Met,"Ag, Au, Cu, Ni, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10244_10035,13,325.0,17,1.0,,45.07669,-66.89747,-10246_10035;-10245_10034;-10245_10035;-10245_10036;-10244_10033;-10244_10034;-10244_10035;-10244_10036;-10244_10037;-10243_10034;-10243_10035;-10243_10036;-10242_10035,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=604,
498,L0498,Crory Farm,605,Other metallic,Met,"Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10231_10036,13,325.0,17,1.0,,45.08058,-66.80913,-10233_10036;-10232_10035;-10232_10036;-10232_10037;-10231_10034;-10231_10035;-10231_10036;-10231_10037;-10231_10038;-10230_10035;-10230_10036;-10230_10037;-10229_10036,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=605,
499,L0499,Hatt Farm,606,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10233_10035,13,325.0,17,1.0,,45.07531,-66.81998,-10235_10035;-10234_10034;-10234_10035;-10234_10036;-10233_10033;-10233_10034;-10233_10035;-10233_10036;-10233_10037;-10232_10034;-10232_10035;-10232_10036;-10231_10035,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=606,
500,L0500,Letang Peninsula,607,Other metallic,Met,"Au, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10233_10033,13,325.0,17,1.0,,45.06808,-66.8258,-10235_10033;-10234_10032;-10234_10033;-10234_10034;-10233_10031;-10233_10032;-10233_10033;-10233_10034;-10233_10035;-10232_10032;-10232_10033;-10232_10034;-10231_10033,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=607,
501,L0501,Dick Prospect,608,Other metallic,Met,"Cu, Ni, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10242_10038,13,325.0,17,1.0,,45.0889,-66.88497,-10244_10038;-10243_10037;-10243_10038;-10243_10039;-10242_10036;-10242_10037;-10242_10038;-10242_10039;-10242_10040;-10241_10037;-10241_10038;-10241_10039;-10240_10038,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=608,
502,L0502,Pleasant Ridge- Moly,609,Other metallic,Met,"Cu, Mo",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10256_10106,13,325.0,17,1.0,,45.39281,-66.97191,-10258_10106;-10257_10105;-10257_10106;-10257_10107;-10256_10104;-10256_10105;-10256_10106;-10256_10107;-10256_10108;-10255_10105;-10255_10106;-10255_10107;-10254_10106,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=609,
503,L0503,Jimmy Hill *,610,Other metallic,Met,"Ag, As, Au, Bi, Cu, Mo, Pb, W, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10204_10116,13,325.0,17,1.0,,45.43698,-66.63163,-10206_10116;-10205_10115;-10205_10116;-10205_10117;-10204_10114;-10204_10115;-10204_10116;-10204_10117;-10204_10118;-10203_10115;-10203_10116;-10203_10117;-10202_10116,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=610,
504,L0504,Pleasant Ridge- Cu &quot;I&quot;,611,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10257_10104,13,325.0,17,1.0,,45.38475,-66.98107,-10259_10104;-10258_10103;-10258_10104;-10258_10105;-10257_10102;-10257_10103;-10257_10104;-10257_10105;-10257_10106;-10256_10103;-10256_10104;-10256_10105;-10255_10104,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=611,
505,L0505,Oliver Cameron Mine,612,Other metallic,Met,"Au, Cu, Ni",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10239_10035,13,325.0,17,1.0,,45.07697,-66.86108,-10241_10035;-10240_10034;-10240_10035;-10240_10036;-10239_10033;-10239_10034;-10239_10035;-10239_10036;-10239_10037;-10238_10034;-10238_10035;-10238_10036;-10237_10035,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=612,
506,L0506,Mcneal Brook,613,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10109_10453,13,325.0,17,1.0,,46.95281,-66.01135,-10111_10453;-10110_10452;-10110_10453;-10110_10454;-10109_10451;-10109_10452;-10109_10453;-10109_10454;-10109_10455;-10108_10452;-10108_10453;-10108_10454;-10107_10453,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=613,
507,L0507,Otter Lake South,614,Other metallic,Met,"As, Au, Bi, Co, Sb, W",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10202_10116,13,325.0,17,1.0,,45.44058,-66.62246,-10204_10116;-10203_10115;-10203_10116;-10203_10117;-10202_10114;-10202_10115;-10202_10116;-10202_10117;-10202_10118;-10201_10115;-10201_10116;-10201_10117;-10200_10116,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=614,
508,L0508,Pleasant Ridge Sn-Zn,615,Other metallic,Met,"Cu, In, Pb, Sn, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10253_10103,13,325.0,17,1.0,,45.38225,-66.95608,-10255_10103;-10254_10102;-10254_10103;-10254_10104;-10253_10101;-10253_10102;-10253_10103;-10253_10104;-10253_10105;-10252_10102;-10252_10103;-10252_10104;-10251_10103,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=615,
509,L0509,Red Rock,616,Other metallic,Met,"Ag, Cu, Pb, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10181_10416,13,325.0,17,1.0,,46.78809,-66.4833,-10183_10416;-10182_10415;-10182_10416;-10182_10417;-10181_10414;-10181_10415;-10181_10416;-10181_10417;-10181_10418;-10180_10415;-10180_10416;-10180_10417;-10179_10416,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=616,
510,L0510,Tozer,617,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10153_10444,13,325.0,17,1.0,,46.91199,-66.30359,-10155_10444;-10154_10443;-10154_10444;-10154_10445;-10153_10442;-10153_10443;-10153_10444;-10153_10445;-10153_10446;-10152_10443;-10152_10444;-10152_10445;-10151_10444,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=617,
511,L0511,Mains Brook,618,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10171_10451,13,325.0,17,1.0,,46.94393,-66.41525,-10173_10451;-10172_10450;-10172_10451;-10172_10452;-10171_10449;-10171_10450;-10171_10451;-10171_10452;-10171_10453;-10170_10450;-10170_10451;-10170_10452;-10169_10451,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=618,
512,L0512,Lw N.Brnch Little Sw Miramichi,619,Other metallic,Met,"As, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10157_10450,13,325.0,17,1.0,,46.93727,-66.32497,-10159_10450;-10158_10449;-10158_10450;-10158_10451;-10157_10448;-10157_10449;-10157_10450;-10157_10451;-10157_10452;-10156_10449;-10156_10450;-10156_10451;-10155_10450,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=619,
513,L0513,Guagus,620,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10159_10454,13,325.0,17,1.0,,46.95699,-66.33886,-10161_10454;-10160_10453;-10160_10454;-10160_10455;-10159_10452;-10159_10453;-10159_10454;-10159_10455;-10159_10456;-10158_10453;-10158_10454;-10158_10455;-10157_10454,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=620,
514,L0514,Little Southwest Miramichi,621,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10161_10441,13,325.0,17,1.0,,46.89643,-66.34998,-10163_10441;-10162_10440;-10162_10441;-10162_10442;-10161_10439;-10161_10440;-10161_10441;-10161_10442;-10161_10443;-10160_10440;-10160_10441;-10160_10442;-10159_10441,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=621,
515,L0515,Parks Brook (Somers),622,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10134_10440,13,325.0,17,1.0,,46.89476,-66.17441,-10136_10440;-10135_10439;-10135_10440;-10135_10441;-10134_10438;-10134_10439;-10134_10440;-10134_10441;-10134_10442;-10133_10439;-10133_10440;-10133_10441;-10132_10440,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=622,
516,L0516,Little Sw Miramichi Lead,623,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10151_10445,13,325.0,17,1.0,,46.91727,-66.28997,-10153_10445;-10152_10444;-10152_10445;-10152_10446;-10151_10443;-10151_10444;-10151_10445;-10151_10446;-10151_10447;-10150_10444;-10150_10445;-10150_10446;-10149_10445,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=623,
517,L0517,St David Ridge * &quot;I&quot;,624,Other metallic,Met,"Cu, Ni",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10298_10074,13,325.0,17,1.0,,45.25087,-67.24663,-10300_10074;-10299_10073;-10299_10074;-10299_10075;-10298_10072;-10298_10073;-10298_10074;-10298_10075;-10298_10076;-10297_10073;-10297_10074;-10297_10075;-10296_10074,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=624,
518,L0518,Watt Junction &quot;I&quot;,625,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10284_10110,13,325.0,17,1.0,,45.41337,-67.15718,-10286_10110;-10285_10109;-10285_10110;-10285_10111;-10284_10108;-10284_10109;-10284_10110;-10284_10111;-10284_10112;-10283_10109;-10283_10110;-10283_10111;-10282_10110,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=625,
519,L0519,Dennis Stream,626,Other metallic,Met,"Cu, Ni",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10300_10061,13,325.0,17,1.0,,45.19004,-67.25942,-10302_10061;-10301_10060;-10301_10061;-10301_10062;-10300_10059;-10300_10060;-10300_10061;-10300_10062;-10300_10063;-10299_10060;-10299_10061;-10299_10062;-10298_10061,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=626,
520,L0520,Pout Brook &quot;I&quot;,627,Other metallic,Met,As,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10281_10071,13,325.0,17,1.0,,45.23585,-67.13969,-10283_10071;-10282_10070;-10282_10071;-10282_10072;-10281_10069;-10281_10070;-10281_10071;-10281_10072;-10281_10073;-10280_10070;-10280_10071;-10280_10072;-10279_10071,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=627,
521,L0521,St Croix River,628,Other metallic,Met,"Cu, Ni",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10305_10059,13,325.0,17,1.0,,45.18504,-67.2922,-10307_10059;-10306_10058;-10306_10059;-10306_10060;-10305_10057;-10305_10058;-10305_10059;-10305_10060;-10305_10061;-10304_10058;-10304_10059;-10304_10060;-10303_10059,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=628,
522,L0522,West Mill Settlement,629,Other metallic,Met,"F, Li, U",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10195_10148,13,325.0,17,1.0,,45.58336,-66.5733,-10197_10148;-10196_10147;-10196_10148;-10196_10149;-10195_10146;-10195_10147;-10195_10148;-10195_10149;-10195_10150;-10194_10147;-10194_10148;-10194_10149;-10193_10148,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=629,
523,L0523,Shore Camp Brook,631,Other metallic,Met,,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10147_10450,13,325.0,17,1.0,,46.93893,-66.25886,-10149_10450;-10148_10449;-10148_10450;-10148_10451;-10147_10448;-10147_10449;-10147_10450;-10147_10451;-10147_10452;-10146_10449;-10146_10450;-10146_10451;-10145_10450,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=631,
524,L0524,Moores Mills #1,632,Other metallic,Met,"Cu, Ni",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10299_10088,13,325.0,17,1.0,,45.31474,-67.25219,-10301_10088;-10300_10087;-10300_10088;-10300_10089;-10299_10086;-10299_10087;-10299_10088;-10299_10089;-10299_10090;-10298_10087;-10298_10088;-10298_10089;-10297_10088,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=632,
525,L0525,Blakeney Mine *,633,Other metallic,Met,"Au, Cu",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10313_10088,13,325.0,17,1.0,,45.31225,-67.34748,-10315_10088;-10314_10087;-10314_10088;-10314_10089;-10313_10086;-10313_10087;-10313_10088;-10313_10089;-10313_10090;-10312_10087;-10312_10088;-10312_10089;-10311_10088,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=633,
526,L0526,Sorrel Ridge *,634,Other metallic,Met,Sn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10267_10099,13,325.0,17,1.0,,45.36337,-67.04608,-10269_10099;-10268_10098;-10268_10099;-10268_10100;-10267_10097;-10267_10098;-10267_10099;-10267_10100;-10267_10101;-10266_10098;-10266_10099;-10266_10100;-10265_10099,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=634,
527,L0527,Tower Hill,635,Other metallic,Met,"Mo, Sn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10289_10086,13,325.0,17,1.0,,45.30614,-67.18746,-10291_10086;-10290_10085;-10290_10086;-10290_10087;-10289_10084;-10289_10085;-10289_10086;-10289_10087;-10289_10088;-10288_10085;-10288_10086;-10288_10087;-10287_10086,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=635,
528,L0528,Lower Tower Hill - Waweig,636,Other metallic,Met,"Ag, Au",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10285_10086,13,325.0,17,1.0,,45.30281,-67.16136,-10287_10086;-10286_10085;-10286_10086;-10286_10087;-10285_10084;-10285_10085;-10285_10086;-10285_10087;-10285_10088;-10284_10085;-10284_10086;-10284_10087;-10283_10086,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=636,
529,L0529,Lower Tower Hill - Ledge Rock,637,Other metallic,Met,"Ag, Au, Cu, Zn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10288_10087,13,325.0,17,1.0,,45.30753,-67.18052,-10290_10087;-10289_10086;-10289_10087;-10289_10088;-10288_10085;-10288_10086;-10288_10087;-10288_10088;-10288_10089;-10287_10086;-10287_10087;-10287_10088;-10286_10087,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=637,
530,L0530,Gallop Lake A-E *,638,Other metallic,Met,"Cu, Mo, Sn",Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-10296_10081,13,325.0,17,1.0,,45.28254,-67.23469,-10298_10081;-10297_10080;-10297_10081;-10297_10082;-10296_10079;-10296_10080;-10296_10081;-10296_10082;-10296_10083;-10295_10080;-10295_10081;-10295_10082;-10294_10081,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=638,
531,L0531,"Dickson Brook A,B,C",639,Other metallic,Met,Cu,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9952_10148,13,325.0,17,1.0,,45.58364,-64.98524,-9954_10148;-9953_10147;-9953_10148;-9953_10149;-9952_10146;-9952_10147;-9952_10148;-9952_10149;-9952_10150;-9951_10147;-9951_10148;-9951_10149;-9950_10148,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=639,
532,L0532,Haley Brook West,640,Other metallic,Met,Fe,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9960_10172,13,325.0,17,1.0,,45.6917,-65.03941,-9962_10172;-9961_10171;-9961_10172;-9961_10173;-9960_10170;-9960_10171;-9960_10172;-9960_10173;-9960_10174;-9959_10171;-9959_10172;-9959_10173;-9958_10172,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=640,
533,L0533,Haley Brook East,641,Other metallic,Met,Fe,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9958_10176,13,325.0,17,1.0,,45.70726,-65.02775,-9960_10176;-9959_10175;-9959_10176;-9959_10177;-9958_10174;-9958_10175;-9958_10176;-9958_10177;-9958_10178;-9957_10175;-9957_10176;-9957_10177;-9956_10176,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=641,
534,L0534,Coleman Road &quot;I&quot;,642,Other metallic,Met,Fe,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9953_10183,13,325.0,17,1.0,,45.7417,-64.99441,-9955_10183;-9954_10182;-9954_10183;-9954_10184;-9953_10181;-9953_10182;-9953_10183;-9953_10184;-9953_10185;-9952_10182;-9952_10183;-9952_10184;-9951_10183,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=642,
535,L0535,Gowland Mountain *,643,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9961_10201,13,325.0,17,1.0,,45.81975,-65.0483,-9963_10201;-9962_10200;-9962_10201;-9962_10202;-9961_10199;-9961_10200;-9961_10201;-9961_10202;-9961_10203;-9960_10200;-9960_10201;-9960_10202;-9959_10201,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=643,
536,L0536,Elgin Prospect,644,Other metallic,Met,Au,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9968_10193,13,325.0,17,1.0,,45.78418,-65.09468,-9970_10193;-9969_10192;-9969_10193;-9969_10194;-9968_10191;-9968_10192;-9968_10193;-9968_10194;-9968_10195;-9967_10192;-9967_10193;-9967_10194;-9966_10193,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=644,
537,L0537,Waterside Manganese,645,Other metallic,Met,Mn,Occurrence,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Occurrence (Met). Deposit itself unclaimed.,,-9928_10159,13,325.0,17,1.0,,45.63058,-64.82858,-9930_10159;-9929_10158;-9929_10159;-9929_10160;-9928_10157;-9928_10158;-9928_10159;-9928_10160;-9928_10161;-9927_10158;-9927_10159;-9927_10160;-9926_10159,http://dnr-mrn.gnb.ca/MineralOccurrence/default.aspx?componentID=5&urn=645,
