rank,lead_id,name,minfile,primary_metal,metals_abbr,commodity,status,deposit_open,hard_to_stake,nearest_community,community_type,community_km,deposit_size,grade_str,tonnes_str,resource_cat,drill_highlights,exploration_spend,exploration_spend_str,n_reports,last_work_year,operators,basis,encumbrances,core_cell,n_cells,cells_area_ha,score,grade_conf,production,last_prod_year,lat,lon,cell_ids,minfile_url,capsule
182,L0182,Henning-Maloney Mine,0006,Gold,Au-Met,"Gold, Arsenic",Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Au-Met). Deposit itself unclaimed.,,-13098_12179,13,325.0,35,1.0,,,54.70613,-101.91279,-13100_12179;-13099_12178;-13099_12179;-13099_12180;-13098_12177;-13098_12178;-13098_12179;-13098_12180;-13098_12181;-13097_12178;-13097_12179;-13097_12180;-13096_12179,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0006,
183,L0183,Newcor Mine,0005,Gold,Au-Met-Cu-Ag,"Gold, Arsenic, Copper, Silver, Zinc",Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Au-Met-Cu-Ag). Deposit itself unclaimed.,,-13098_12184,13,325.0,35,1.0,,,54.72612,-101.91557,-13100_12184;-13099_12183;-13099_12184;-13099_12185;-13098_12182;-13098_12183;-13098_12184;-13098_12185;-13098_12186;-13097_12183;-13097_12184;-13097_12185;-13096_12184,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0005,
184,L0184,Prince Albert (Monarch) Mine; Pamon Shaft,0086,Gold,Au-Met-Cu-Fe,"Gold, Arsenic, Copper, Iron, Molybdenum, Silver",Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Au-Met-Cu-Fe). Deposit itself unclaimed.,,-13143_12183,11,275.0,35,1.0,,,54.72084,-102.26946,-13144_12182;-13144_12183;-13143_12181;-13143_12182;-13143_12183;-13143_12184;-13143_12185;-13142_12182;-13142_12183;-13142_12184;-13141_12183,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0086,
185,L0185,Helium Production Well [101/01-03-010-11W3/00],6007,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13803_11084,13,325.0,30,1.0,,,49.7885,-107.40369,-13805_11084;-13804_11083;-13804_11084;-13804_11085;-13803_11082;-13803_11083;-13803_11084;-13803_11085;-13803_11086;-13802_11083;-13802_11084;-13802_11085;-13801_11084,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6007,
186,L0186,Helium Production Well [101/16-28-009-11W3/00],6008,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13806_11080,13,325.0,30,1.0,,,49.76938,-107.42801,-13808_11080;-13807_11079;-13807_11080;-13807_11081;-13806_11078;-13806_11079;-13806_11080;-13806_11081;-13806_11082;-13805_11079;-13805_11080;-13805_11081;-13804_11080,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6008,
187,L0187,Helium Production Well [101/06-35-009-11W3/00],6009,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13802_11082,13,325.0,30,1.0,,,49.77879,-107.39509,-13804_11082;-13803_11081;-13803_11082;-13803_11083;-13802_11080;-13802_11081;-13802_11082;-13802_11083;-13802_11084;-13801_11081;-13801_11082;-13801_11083;-13800_11082,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6009,
188,L0188,Helium Production Well [102/15-35-009-11W3/00],6010,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13802_11084,13,325.0,30,1.0,,,49.78513,-107.39009,-13804_11084;-13803_11083;-13803_11084;-13803_11085;-13802_11082;-13802_11083;-13802_11084;-13802_11085;-13802_11086;-13801_11083;-13801_11084;-13801_11085;-13800_11084,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6010,
189,L0189,Helium Production Well [101/09-34-009-11W3/00],6011,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13804_11082,13,325.0,30,1.0,,,49.7779,-107.40814,-13806_11082;-13805_11081;-13805_11082;-13805_11083;-13804_11080;-13804_11081;-13804_11082;-13804_11083;-13804_11084;-13803_11081;-13803_11082;-13803_11083;-13802_11082,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6011,
190,L0190,Helium Production Well [101/02-35-005-27W3/00],6012,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-14077_11003,13,325.0,30,1.0,,,49.424,-109.53444,-14079_11003;-14078_11002;-14078_11003;-14078_11004;-14077_11001;-14077_11002;-14077_11003;-14077_11004;-14077_11005;-14076_11002;-14076_11003;-14076_11004;-14075_11003,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6012,
191,L0191,Helium Production Well [101/16-21-005-27W3/00],6013,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-14082_10999,13,325.0,30,1.0,,,49.40655,-109.5718,-14084_10999;-14083_10998;-14083_10999;-14083_11000;-14082_10997;-14082_10998;-14082_10999;-14082_11000;-14082_11001;-14081_10998;-14081_10999;-14081_11000;-14080_10999,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6013,
192,L0192,Helium Production Well [103/08-04-006-26W3/02],6014,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-14065_11008,13,325.0,30,1.0,,,49.44309,-109.44006,-14067_11008;-14066_11007;-14066_11008;-14066_11009;-14065_11006;-14065_11007;-14065_11008;-14065_11009;-14065_11010;-14064_11007;-14064_11008;-14064_11009;-14063_11008,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6014,
193,L0193,Helium Production Well [101/16-27-005-26W3/00],6015,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-14062_11003,13,325.0,30,1.0,,,49.42248,-109.41729,-14064_11003;-14063_11002;-14063_11003;-14063_11004;-14062_11001;-14062_11002;-14062_11003;-14062_11004;-14062_11005;-14061_11002;-14061_11003;-14061_11004;-14060_11003,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6015,
194,L0194,Helium Production Well [102/14-34-005-26W3/00],6016,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-14064_11005,13,325.0,30,1.0,,,49.43366,-109.4287,-14066_11005;-14065_11004;-14065_11005;-14065_11006;-14064_11003;-14064_11004;-14064_11005;-14064_11006;-14064_11007;-14063_11004;-14063_11005;-14063_11006;-14062_11005,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6016,
195,L0195,Helium Production Well [101/05-26-004-09W3/00],6017,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13767_10982,13,325.0,30,1.0,,,49.32636,-107.12461,-13769_10982;-13768_10981;-13768_10982;-13768_10983;-13767_10980;-13767_10981;-13767_10982;-13767_10983;-13767_10984;-13766_10981;-13766_10982;-13766_10983;-13765_10982,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6017,
196,L0196,Helium Production Well [101/16-15-004-09W3/00],6018,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13768_10977,13,325.0,30,1.0,,,49.3046,-107.12846,-13770_10977;-13769_10976;-13769_10977;-13769_10978;-13768_10975;-13768_10976;-13768_10977;-13768_10978;-13768_10979;-13767_10976;-13767_10977;-13767_10978;-13766_10977,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6018,
197,L0197,Helium Production Well [101/16-14-004-09W3/00],6019,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13765_10976,13,325.0,30,1.0,,,49.30305,-107.10613,-13767_10976;-13766_10975;-13766_10976;-13766_10977;-13765_10974;-13765_10975;-13765_10976;-13765_10977;-13765_10978;-13764_10975;-13764_10976;-13764_10977;-13763_10976,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6019,
198,L0198,Helium Production Well [101/12-25-004-09W3/00],6020,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13765_10982,13,325.0,30,1.0,,,49.3267,-107.10608,-13767_10982;-13766_10981;-13766_10982;-13766_10983;-13765_10980;-13765_10981;-13765_10982;-13765_10983;-13765_10984;-13764_10981;-13764_10982;-13764_10983;-13763_10982,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6020,
199,L0199,Helium Production Well [101/14-03-017-14W3/00],6021,Other metallic,Met,Helium,Deposit: Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Met). Deposit itself unclaimed.,,-13861_11223,13,325.0,30,1.0,,,50.41137,-107.85382,-13863_11223;-13862_11222;-13862_11223;-13862_11224;-13861_11221;-13861_11222;-13861_11223;-13861_11224;-13861_11225;-13860_11222;-13860_11223;-13860_11224;-13859_11223,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/6021,
200,L0200,Plainsman Quarry 2,3862,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14015_11019,13,325.0,30,1.0,,,49.49514,-109.05234,-14017_11019;-14016_11018;-14016_11019;-14016_11020;-14015_11017;-14015_11018;-14015_11019;-14015_11020;-14015_11021;-14014_11018;-14014_11019;-14014_11020;-14013_11019,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3862,
201,L0201,Plainsman Quarry 3,3863,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14011_11024,13,325.0,30,1.0,,,49.51582,-109.01757,-14013_11024;-14012_11023;-14012_11024;-14012_11025;-14011_11022;-14011_11023;-14011_11024;-14011_11025;-14011_11026;-14010_11023;-14010_11024;-14010_11025;-14009_11024,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3863,
202,L0202,Plainsman Quarry 4,3864,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14011_11024,13,325.0,30,1.0,,,49.51887,-109.02092,-14013_11024;-14012_11023;-14012_11024;-14012_11025;-14011_11022;-14011_11023;-14011_11024;-14011_11025;-14011_11026;-14010_11023;-14010_11024;-14010_11025;-14009_11024,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3864,
203,L0203,Ravenscrag Quarry,3865,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14027_11018,13,325.0,30,1.0,,,49.49081,-109.14115,-14029_11018;-14028_11017;-14028_11018;-14028_11019;-14027_11016;-14027_11017;-14027_11018;-14027_11019;-14027_11020;-14026_11017;-14026_11018;-14026_11019;-14025_11018,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3865,
204,L0204,Estevan Brick 72G Quarry,3974,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13631_10955,13,325.0,30,1.0,,,49.20739,-106.06351,-13633_10955;-13632_10954;-13632_10955;-13632_10956;-13631_10953;-13631_10954;-13631_10955;-13631_10956;-13631_10957;-13630_10954;-13630_10955;-13630_10956;-13629_10955,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3974,
205,L0205,Great Lakes Ceramics Quarry,3975,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13632_10954,13,325.0,30,1.0,,,49.20355,-106.07015,-13634_10954;-13633_10953;-13633_10954;-13633_10955;-13632_10952;-13632_10953;-13632_10954;-13632_10955;-13632_10956;-13631_10953;-13631_10954;-13631_10955;-13630_10954,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3975,
206,L0206,CVE Mankota 12-10-5-8,4063,Other metallic,Met,Helium,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13753_10991,13,325.0,30,1.0,,,49.37059,-107.01199,-13755_10991;-13754_10990;-13754_10991;-13754_10992;-13753_10989;-13753_10990;-13753_10991;-13753_10992;-13753_10993;-13752_10990;-13752_10991;-13752_10992;-13751_10991,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4063,
207,L0207,CVE Mankota 10-3-5-8,4064,Other metallic,Met,Helium,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13751_10988,13,325.0,30,1.0,,,49.3569,-107.00032,-13753_10988;-13752_10987;-13752_10988;-13752_10989;-13751_10986;-13751_10987;-13751_10988;-13751_10989;-13751_10990;-13750_10987;-13750_10988;-13750_10989;-13749_10988,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4064,
208,L0208,Midland Mine,4073,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13578_11011,13,325.0,30,1.0,,,49.4577,-105.64778,-13580_11011;-13579_11010;-13579_11011;-13579_11012;-13578_11009;-13578_11010;-13578_11011;-13578_11012;-13578_11013;-13577_11010;-13577_11011;-13577_11012;-13576_11011,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4073,
209,L0209,Estevan Brick 72H-1 Quarry,4074,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13590_11043,13,325.0,30,1.0,,,49.60125,-105.74607,-13592_11043;-13591_11042;-13591_11043;-13591_11044;-13590_11041;-13590_11042;-13590_11043;-13590_11044;-13590_11045;-13589_11042;-13589_11043;-13589_11044;-13588_11043,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4074,
210,L0210,Estevan Brick 72H-3 Quarry,4076,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13596_11040,13,325.0,30,1.0,,,49.58841,-105.79049,-13598_11040;-13597_11039;-13597_11040;-13597_11041;-13596_11038;-13596_11039;-13596_11040;-13596_11041;-13596_11042;-13595_11039;-13595_11040;-13595_11041;-13594_11040,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4076,
211,L0211,Estevan Brick 72H-4 Quarry,4077,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13596_11049,13,325.0,30,1.0,,,49.63087,-105.78917,-13598_11049;-13597_11048;-13597_11049;-13597_11050;-13596_11047;-13596_11048;-13596_11049;-13596_11050;-13596_11051;-13595_11048;-13595_11049;-13595_11050;-13594_11049,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4077,
212,L0212,I-XL Quarries,4286,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13515_11134,13,325.0,30,1.0,,,50.00928,-105.15722,-13517_11134;-13516_11133;-13516_11134;-13516_11135;-13515_11132;-13515_11133;-13515_11134;-13515_11135;-13515_11136;-13514_11133;-13514_11134;-13514_11135;-13513_11134,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4286,
213,L0213,Dominion Firebrick Quarry,4287,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13523_11137,13,325.0,30,1.0,,,50.02441,-105.22623,-13525_11137;-13524_11136;-13524_11137;-13524_11138;-13523_11135;-13523_11136;-13523_11137;-13523_11138;-13523_11139;-13522_11136;-13522_11137;-13522_11138;-13521_11137,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4287,
214,L0214,A.P. Green Quarry,4288,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13550_11152,13,325.0,30,1.0,,,50.09003,-105.43064,-13552_11152;-13551_11151;-13551_11152;-13551_11153;-13550_11150;-13550_11151;-13550_11152;-13550_11153;-13550_11154;-13549_11151;-13549_11152;-13549_11153;-13548_11152,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4288,
215,L0215,Duncairn Quarry,4314,Other metallic,Met,Volcanic Ash,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13884_11152,13,325.0,30,1.0,,,50.09126,-108.02814,-13886_11152;-13885_11151;-13885_11152;-13885_11153;-13884_11150;-13884_11151;-13884_11152;-13884_11153;-13884_11154;-13883_11151;-13883_11152;-13883_11153;-13882_11152,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4314,
216,L0216,Fusilier North Mine,4331,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14111_11558,13,325.0,30,1.0,,,51.91661,-109.79822,-14113_11558;-14112_11557;-14112_11558;-14112_11559;-14111_11556;-14111_11557;-14111_11558;-14111_11559;-14111_11560;-14110_11557;-14110_11558;-14110_11559;-14109_11558,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/4331,
217,L0217,Estevan Brick Location 1,3689,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13246_10923,13,325.0,30,1.0,,,49.06449,-103.06979,-13248_10923;-13247_10922;-13247_10923;-13247_10924;-13246_10921;-13246_10922;-13246_10923;-13246_10924;-13246_10925;-13245_10922;-13245_10923;-13245_10924;-13244_10923,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3689,
218,L0218,Dempster Clay Pit,3851,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13988_11026,13,325.0,30,1.0,,,49.52823,-108.84206,-13990_11026;-13989_11025;-13989_11026;-13989_11027;-13988_11024;-13988_11025;-13988_11026;-13988_11027;-13988_11028;-13987_11025;-13987_11026;-13987_11027;-13986_11026,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3851,
219,L0219,Alberta Clay Products Mine,3850,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13987_11026,13,325.0,30,1.0,,,49.52784,-108.83616,-13989_11026;-13988_11025;-13988_11026;-13988_11027;-13987_11024;-13987_11025;-13987_11026;-13987_11027;-13987_11028;-13986_11025;-13986_11026;-13986_11027;-13985_11026,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3850,
220,L0220,Estevan Brick Location 2,3690,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13246_10936,13,325.0,30,1.0,,,49.12208,-103.07029,-13248_10936;-13247_10935;-13247_10936;-13247_10937;-13246_10934;-13246_10935;-13246_10936;-13246_10937;-13246_10938;-13245_10935;-13245_10936;-13245_10937;-13244_10936,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3690,
221,L0221,I-XL Industries 1 Quarry,3853,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13987_11013,13,325.0,30,1.0,,,49.46928,-108.83703,-13989_11013;-13988_11012;-13988_11013;-13988_11014;-13987_11011;-13987_11012;-13987_11013;-13987_11014;-13987_11015;-13986_11012;-13986_11013;-13986_11014;-13985_11013,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3853,
222,L0222,Knolly Quarry,3855,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13999_11013,13,325.0,30,1.0,,,49.46895,-108.92433,-14001_11013;-14000_11012;-14000_11013;-14000_11014;-13999_11011;-13999_11012;-13999_11013;-13999_11014;-13999_11015;-13998_11012;-13998_11013;-13998_11014;-13997_11013,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3855,
223,L0223,Murphy Quarry,3856,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13988_11019,13,325.0,30,1.0,,,49.49611,-108.84334,-13990_11019;-13989_11018;-13989_11019;-13989_11020;-13988_11017;-13988_11018;-13988_11019;-13988_11020;-13988_11021;-13987_11018;-13987_11019;-13987_11020;-13986_11019,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3856,
224,L0224,Medalta Potteries Ltd. Quarry,3852,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13986_11028,13,325.0,30,1.0,,,49.53484,-108.82295,-13988_11028;-13987_11027;-13987_11028;-13987_11029;-13986_11026;-13986_11027;-13986_11028;-13986_11029;-13986_11030;-13985_11027;-13985_11028;-13985_11029;-13984_11028,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3852,
225,L0225,Day Quarry,3857,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13988_11023,13,325.0,30,1.0,,,49.51123,-108.84032,-13990_11023;-13989_11022;-13989_11023;-13989_11024;-13988_11021;-13988_11022;-13988_11023;-13988_11024;-13988_11025;-13987_11022;-13987_11023;-13987_11024;-13986_11023,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3857,
226,L0226,Plainsman Quarry 1,3860,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14015_11018,13,325.0,30,1.0,,,49.49048,-109.04754,-14017_11018;-14016_11017;-14016_11018;-14016_11019;-14015_11016;-14015_11017;-14015_11018;-14015_11019;-14015_11020;-14014_11017;-14014_11018;-14014_11019;-14013_11018,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3860,
227,L0227,Old Pearson Pit,3859,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14010_11020,13,325.0,30,1.0,,,49.50023,-109.01325,-14012_11020;-14011_11019;-14011_11020;-14011_11021;-14010_11018;-14010_11019;-14010_11020;-14010_11021;-14010_11022;-14009_11019;-14009_11020;-14009_11021;-14008_11020,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3859,
228,L0228,Old Pit Quarry,3858,Other metallic,Met,Kaolin,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14010_11015,13,325.0,30,1.0,,,49.47594,-109.01306,-14012_11015;-14011_11014;-14011_11015;-14011_11016;-14010_11013;-14010_11014;-14010_11015;-14010_11016;-14010_11017;-14009_11014;-14009_11015;-14009_11016;-14008_11015,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3858,
229,L0229,Willow Bunch Clinker Shale Mine,2781,Other metallic,Met,Clinker,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13562_10982,13,325.0,30,1.0,,,49.32932,-105.52988,-13564_10982;-13563_10981;-13563_10982;-13563_10983;-13562_10980;-13562_10981;-13562_10982;-13562_10983;-13562_10984;-13561_10981;-13561_10982;-13561_10983;-13560_10982,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2781,
230,L0230,Truax Quarry,2782,Other metallic,Met,Bentonite,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13471_11123,13,325.0,30,1.0,,,49.96019,-104.81877,-13473_11123;-13472_11122;-13472_11123;-13472_11124;-13471_11121;-13471_11122;-13471_11123;-13471_11124;-13471_11125;-13470_11122;-13470_11123;-13470_11124;-13469_11123,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2782,
231,L0231,Star Kimberlite Deposit,2786,Other metallic,Met,Diamond,Deposit: Production (Care and Maintenance),True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Production (Care and Maintenance) (Met). Deposit itself unclaimed.,,-13465_11849,13,325.0,30,1.0,,,53.2242,-104.77369,-13467_11849;-13466_11848;-13466_11849;-13466_11850;-13465_11847;-13465_11848;-13465_11849;-13465_11850;-13465_11851;-13464_11848;-13464_11849;-13464_11850;-13463_11849,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/2786,
232,L0232,Alsask Lake Mine,3661,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-14120_11430,13,325.0,30,1.0,,,51.33929,-109.86516,-14122_11430;-14121_11429;-14121_11430;-14121_11431;-14120_11428;-14120_11429;-14120_11430;-14120_11431;-14120_11432;-14119_11429;-14119_11430;-14119_11431;-14118_11430,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3661,
233,L0233,Sybouts East Mine,3662,Other metallic,Met,Sodium Sulphate,Deposit: Post-Production,True,False,,,,no tonnage on record,,,,,0.0,,0,,,Deposit: Post-Production (Met). Deposit itself unclaimed.,,-13422_10917,13,325.0,30,1.0,,,49.03697,-104.43359,-13424_10917;-13423_10916;-13423_10917;-13423_10918;-13422_10915;-13422_10916;-13422_10917;-13422_10918;-13422_10919;-13421_10916;-13421_10917;-13421_10918;-13420_10917,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/3662,
