hole_id,company,project,country,release_date,source,url,easting,northing,utm_zone,utm_hemi,datum,lat,lon,elev_m,azimuth,dip,depth_m,release_id
SH25-01,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572408.0,3951597.0,,,,,,224.0,107.0,-63.0,109.0,e1a83b93e41a6cfc
SH25-02,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572408.0,3951597.0,,,,,,224.0,96.0,-85.0,101.0,e1a83b93e41a6cfc
SH25-03,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572410.0,3951751.0,,,,,,236.0,96.0,-46.0,305.0,e1a83b93e41a6cfc
SH25-04,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572410.0,3951751.0,,,,,,236.0,352.0,-89.0,100.0,e1a83b93e41a6cfc
SH26-05,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572280.0,3951624.0,,,,,,262.0,125.0,-73.0,199.0,e1a83b93e41a6cfc
SH26-06,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572280.0,3951624.0,,,,,,262.0,129.0,-51.0,154.0,e1a83b93e41a6cfc
SH26-07,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572280.0,3951624.0,,,,,,262.0,74.0,-89.0,200.0,e1a83b93e41a6cfc
SH26-08,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572280.0,3951624.0,,,,,,262.0,297.0,-77.0,231.0,e1a83b93e41a6cfc
SH26-09,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572237.0,3951590.0,,,,,,262.0,89.0,-70.0,15.0,e1a83b93e41a6cfc
SH26-10,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572237.0,3951590.0,,,,,,262.0,91.0,-76.0,188.0,e1a83b93e41a6cfc
SH26-11,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572237.0,3951590.0,,,,,,262.0,26.0,-83.0,197.0,e1a83b93e41a6cfc
SH26-12,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572237.0,3951590.0,,,,,,262.0,293.0,-84.0,255.0,e1a83b93e41a6cfc
SH26-13,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572237.0,3951590.0,,,,,,262.0,145.0,-82.0,215.0,e1a83b93e41a6cfc
SH26-14,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572237.0,3951590.0,,,,,,262.0,125.0,-67.0,185.0,e1a83b93e41a6cfc
SH26-15,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572168.0,3951658.0,,,,,,261.0,107.0,-79.0,267.0,e1a83b93e41a6cfc
SH26-16,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572168.0,3951658.0,,,,,,261.0,85.0,-76.0,267.0,e1a83b93e41a6cfc
SH26-17,Metalsource Mining,,British Columbia,2026-04-16,newsfilecorp,https://www.newsfilecorp.com/release/292826/Metalsource-Mining-Intersects,572168.0,3951658.0,,,,,,261.0,94.0,-61.0,245.0,e1a83b93e41a6cfc
25PADD028,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,554979.0,5640791.0,15.0,N,NAD83,50.916143,-92.217888,401.0,165.0,-45.0,309.0,b65823414ac4ab1e
25PADD029,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,556222.0,5642216.0,15.0,N,NAD83,50.928836,-92.199988,414.0,185.0,-45.0,507.0,b65823414ac4ab1e
25PADD030,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,555275.0,5640836.0,15.0,N,NAD83,50.916519,-92.213671,402.0,165.0,-45.0,309.0,b65823414ac4ab1e
25PADD031,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,556180.0,5641858.0,15.0,N,NAD83,50.925621,-92.20064,412.0,185.0,-50.0,627.0,b65823414ac4ab1e
25PADD032,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,555275.0,5640837.0,15.0,N,NAD83,50.916528,-92.213671,402.0,165.0,-73.0,441.0,b65823414ac4ab1e
25PADD033,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,555095.0,5640903.0,15.0,N,NAD83,50.917139,-92.216221,405.0,165.0,-59.0,486.0,b65823414ac4ab1e
25PADD034,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,556131.0,5641456.0,15.0,N,NAD83,50.922011,-92.201399,410.0,188.0,-45.0,606.0,b65823414ac4ab1e
25PADD035,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,555078.0,5641184.0,15.0,N,NAD83,50.919667,-92.21642,410.0,170.0,-50.0,567.0,b65823414ac4ab1e
25PADD036,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,555802.0,5641071.0,15.0,N,NAD83,50.918581,-92.206139,410.0,175.0,-48.0,600.0,b65823414ac4ab1e
25PADD037,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,554668.0,5640790.0,15.0,N,NAD83,50.916163,-92.222312,408.0,165.0,-50.0,507.0,b65823414ac4ab1e
25PADD038,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,556314.0,5640930.0,15.0,N,NAD83,50.917264,-92.198877,411.0,172.0,-48.0,834.0,b65823414ac4ab1e
25PADD039,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,556836.0,5640868.0,15.0,N,NAD83,50.916655,-92.191462,425.0,175.0,-48.0,640.0,b65823414ac4ab1e
25PADD040,"Kenorland and Auranova Identify New Gold-Bearing Structural Corridor at the South Uchi Project, Ontario",,Ontario,2026-01-28,newsfilecorp,https://www.newsfilecorp.com/release/281877/Kenorland-and-Auranova,557168.0,5640927.0,15.0,N,NAD83,50.917153,-92.18673,410.0,175.0,-50.0,642.0,b65823414ac4ab1e
26DFDD001,Kenorland Minerals Ltd.,Western Wabigoon,Ontario,2026-08-28,newsfilecorp,https://www.newsfilecorp.com/release/312701/Kenorland-Minerals-Reports-Assay-Results-Western-Wabigoon-Ontario,491397.0,5442142.0,15.0,N,NAD83,49.13205,-93.117932,380.0,125.0,-50.0,522.0,7589d40b05905700
26DFDD002,Kenorland Minerals Ltd.,Western Wabigoon,Ontario,2026-08-28,newsfilecorp,https://www.newsfilecorp.com/release/312701/Kenorland-Minerals-Reports-Assay-Results-Western-Wabigoon-Ontario,490926.0,5441478.0,15.0,N,NAD83,49.12607,-93.124373,384.0,125.0,-50.0,375.0,7589d40b05905700
26DFDD003,Kenorland Minerals Ltd.,Western Wabigoon,Ontario,2026-08-28,newsfilecorp,https://www.newsfilecorp.com/release/312701/Kenorland-Minerals-Reports-Assay-Results-Western-Wabigoon-Ontario,490699.0,5441065.0,15.0,N,NAD83,49.122352,-93.127475,380.0,130.0,-50.0,451.0,7589d40b05905700
26DFDD004,Kenorland Minerals Ltd.,Western Wabigoon,Ontario,2026-08-28,newsfilecorp,https://www.newsfilecorp.com/release/312701/Kenorland-Minerals-Reports-Assay-Results-Western-Wabigoon-Ontario,491535.0,5442607.0,15.0,N,NAD83,49.136235,-93.11605,380.0,115.0,-50.0,411.0,7589d40b05905700
26DFDD005,Kenorland Minerals Ltd.,Western Wabigoon,Ontario,2026-08-28,newsfilecorp,https://www.newsfilecorp.com/release/312701/Kenorland-Minerals-Reports-Assay-Results-Western-Wabigoon-Ontario,490889.0,5440849.0,15.0,N,NAD83,49.120411,-93.124866,394.0,130.0,-50.0,552.0,7589d40b05905700
26DFDD006,Kenorland Minerals Ltd.,Western Wabigoon,Ontario,2026-08-28,newsfilecorp,https://www.newsfilecorp.com/release/312701/Kenorland-Minerals-Reports-Assay-Results-Western-Wabigoon-Ontario,491296.0,5441670.0,15.0,N,NAD83,49.127803,-93.119306,381.0,125.0,-50.0,351.5,7589d40b05905700
26DFDD007,Kenorland Minerals Ltd.,Western Wabigoon,Ontario,2026-08-28,newsfilecorp,https://www.newsfilecorp.com/release/312701/Kenorland-Minerals-Reports-Assay-Results-Western-Wabigoon-Ontario,491123.0,5441959.0,15.0,N,NAD83,49.1304,-93.121684,396.0,125.0,-50.0,456.0,7589d40b05905700
26DFDD008,Kenorland Minerals Ltd.,Western Wabigoon,Ontario,2026-08-28,newsfilecorp,https://www.newsfilecorp.com/release/312701/Kenorland-Minerals-Reports-Assay-Results-Western-Wabigoon-Ontario,490979.0,5441687.0,15.0,N,NAD83,49.127951,-93.123652,378.0,125.0,-50.0,487.5,7589d40b05905700
26DFDD009,Kenorland Minerals Ltd.,Western Wabigoon,Ontario,2026-08-28,newsfilecorp,https://www.newsfilecorp.com/release/312701/Kenorland-Minerals-Reports-Assay-Results-Western-Wabigoon-Ontario,491471.0,5442366.0,15.0,N,NAD83,49.134066,-93.116922,384.0,120.0,-50.0,483.0,7589d40b05905700
MM-26-41,Canstar Resources Inc.,Mary March VMS,Newfoundland & Labrador,2026-08-14,newsfilecorp,https://www.newsfilecorp.com/release/311773/Canstar-Resources-Intersects-Mary-March,534419.0,5408974.0,21.0,N,NAD27,48.834748,-56.530038,188.0,145.52,-47.9,757.0,ec91e8d409b2a1fd
MM-26-42,Canstar Resources Inc.,Mary March VMS,Newfoundland & Labrador,2026-08-14,newsfilecorp,https://www.newsfilecorp.com/release/311773/Canstar-Resources-Intersects-Mary-March,534326.0,5408892.0,21.0,N,NAD27,48.834015,-56.531312,191.0,140.5,-68.31,576.0,ec91e8d409b2a1fd
MM-26-43,Canstar Resources Inc.,Mary March VMS,Newfoundland & Labrador,2026-08-14,newsfilecorp,https://www.newsfilecorp.com/release/311773/Canstar-Resources-Intersects-Mary-March,534283.0,5408843.0,21.0,N,NAD27,48.833577,-56.531902,193.0,136.58,-57.75,745.0,ec91e8d409b2a1fd
MM-26-44,Canstar Resources Inc.,Mary March VMS,Newfoundland & Labrador,2026-08-14,newsfilecorp,https://www.newsfilecorp.com/release/311773/Canstar-Resources-Intersects-Mary-March,534326.0,5408892.0,21.0,N,NAD27,48.834015,-56.531312,191.0,133.04,-58.98,678.0,ec91e8d409b2a1fd
BBDD0030,Awale Resources Limited,Odienne (BBM),Cote d'Ivoire,2026-07-20,newsfilecorp,https://www.newsfilecorp.com/release/305733/Awale-BBM-Odienne,655688.9,1048045.4,,,,,,418.7,32.0,-62.0,500.2,ace957fc68069cbe
BBDD0031,Awale Resources Limited,Odienne (BBM),Cote d'Ivoire,2026-07-20,newsfilecorp,https://www.newsfilecorp.com/release/305733/Awale-BBM-Odienne,655632.1,1048068.1,,,,,,421.5,25.0,-62.0,497.9,ace957fc68069cbe
DH553,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,506319.515,566571.509,18.0,N,WGS84,5.125811,-74.942982,875.798,101.0,-50.0,231.95,2b1b2a87671cbe6b
DH560,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,506319.216,566571.594,18.0,N,WGS84,5.125811,-74.942984,875.838,101.0,-68.0,331.01,2b1b2a87671cbe6b
DH624,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,505771.763,564242.899,18.0,N,WGS84,5.104745,-74.947925,908.38,132.0,-62.0,380.26,2b1b2a87671cbe6b
DH630,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,505772.389,564244.202,18.0,N,WGS84,5.104757,-74.94792,908.207,112.0,-76.0,408.18,2b1b2a87671cbe6b
DH637,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,505772.397,564244.063,18.0,N,WGS84,5.104756,-74.94792,907.836,105.0,-79.0,416.64,2b1b2a87671cbe6b
DH640,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,505772.131,564242.667,18.0,N,WGS84,5.104743,-74.947922,907.979,119.0,-86.0,560.22,2b1b2a87671cbe6b
DH645,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,506359.807,566493.738,18.0,N,WGS84,5.125107,-74.942618,878.629,89.0,-49.0,166.14,2b1b2a87671cbe6b
DH648,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,506359.059,566493.582,18.0,N,WGS84,5.125106,-74.942625,878.646,106.0,-67.0,223.34,2b1b2a87671cbe6b
DH650,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,506360.027,566493.072,18.0,N,WGS84,5.125101,-74.942616,878.999,103.0,-75.0,295.56,2b1b2a87671cbe6b
DH652,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,506357.891,566492.104,18.0,N,WGS84,5.125092,-74.942635,878.417,147.0,-66.0,253.13,2b1b2a87671cbe6b
DH653,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,505772.305,564242.599,18.0,N,WGS84,5.104742,-74.947921,909.512,136.0,-71.0,365.76,2b1b2a87671cbe6b
DH656,Outcrop Silver,,International,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/1342-tsx/ocg/210313-outcrop-silver-identifies-new-high-grade-shoot-at-santa-ana-and-extends-high-grade-results-at-las-maras.html,506357.31,566493.83,18.0,N,WGS84,5.125108,-74.942641,879.05,115.0,-83.0,390.38,2b1b2a87671cbe6b
26DFDD001,Kenorland Minerals,,Canada,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2719-tsx-venture/kld/210325-kenorland-minerals-reports-assay-results-from-maiden-diamond-drill-program-at-the-western-wabigoon-project-ontario.html,491397.0,5442142.0,15.0,N,NAD83,49.13205,-93.117932,380.0,125.0,-50.0,522.0,f66a835760a1f3df
26DFDD002,Kenorland Minerals,,Canada,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2719-tsx-venture/kld/210325-kenorland-minerals-reports-assay-results-from-maiden-diamond-drill-program-at-the-western-wabigoon-project-ontario.html,490926.0,5441478.0,15.0,N,NAD83,49.12607,-93.124373,384.0,125.0,-50.0,375.0,f66a835760a1f3df
26DFDD003,Kenorland Minerals,,Canada,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2719-tsx-venture/kld/210325-kenorland-minerals-reports-assay-results-from-maiden-diamond-drill-program-at-the-western-wabigoon-project-ontario.html,490699.0,5441065.0,15.0,N,NAD83,49.122352,-93.127475,380.0,130.0,-50.0,451.0,f66a835760a1f3df
26DFDD004,Kenorland Minerals,,Canada,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2719-tsx-venture/kld/210325-kenorland-minerals-reports-assay-results-from-maiden-diamond-drill-program-at-the-western-wabigoon-project-ontario.html,491535.0,5442607.0,15.0,N,NAD83,49.136235,-93.11605,380.0,115.0,-50.0,411.0,f66a835760a1f3df
26DFDD005,Kenorland Minerals,,Canada,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2719-tsx-venture/kld/210325-kenorland-minerals-reports-assay-results-from-maiden-diamond-drill-program-at-the-western-wabigoon-project-ontario.html,490889.0,5440849.0,15.0,N,NAD83,49.120411,-93.124866,394.0,130.0,-50.0,552.0,f66a835760a1f3df
26DFDD006,Kenorland Minerals,,Canada,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2719-tsx-venture/kld/210325-kenorland-minerals-reports-assay-results-from-maiden-diamond-drill-program-at-the-western-wabigoon-project-ontario.html,491296.0,5441670.0,15.0,N,NAD83,49.127803,-93.119306,381.0,125.0,-50.0,351.5,f66a835760a1f3df
26DFDD007,Kenorland Minerals,,Canada,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2719-tsx-venture/kld/210325-kenorland-minerals-reports-assay-results-from-maiden-diamond-drill-program-at-the-western-wabigoon-project-ontario.html,491123.0,5441959.0,15.0,N,NAD83,49.1304,-93.121684,396.0,125.0,-50.0,456.0,f66a835760a1f3df
26DFDD008,Kenorland Minerals,,Canada,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2719-tsx-venture/kld/210325-kenorland-minerals-reports-assay-results-from-maiden-diamond-drill-program-at-the-western-wabigoon-project-ontario.html,490979.0,5441687.0,15.0,N,NAD83,49.127951,-93.123652,378.0,125.0,-50.0,487.5,f66a835760a1f3df
26DFDD009,Kenorland Minerals,,Canada,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2719-tsx-venture/kld/210325-kenorland-minerals-reports-assay-results-from-maiden-diamond-drill-program-at-the-western-wabigoon-project-ontario.html,491471.0,5442366.0,15.0,N,NAD83,49.134066,-93.116922,384.0,120.0,-50.0,483.0,f66a835760a1f3df
FCD-26-161,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,547511.0,3622023.0,12.0,N,WGS84,32.734997,-110.492916,1201.0,230.0,45.0,1260.1,44a0765da6bb6aa6
FCD-26-163,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,548409.0,3624072.0,12.0,N,WGS84,32.753441,-110.483226,1306.0,338.0,45.0,1233.7,44a0765da6bb6aa6
FCD-26-165,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,547669.0,3624158.0,12.0,N,WGS84,32.754249,-110.491121,1279.0,250.0,45.0,788.8,44a0765da6bb6aa6
FCD-26-166,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,547668.0,3624156.0,12.0,N,WGS84,32.754231,-110.491131,1279.0,85.0,58.0,832.4,44a0765da6bb6aa6
FCD-26-172,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,549046.0,3623496.0,12.0,N,WGS84,32.748217,-110.476456,1308.0,355.0,20.0,326.0,44a0765da6bb6aa6
FCD-26-175,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,548429.0,3624350.0,12.0,N,WGS84,32.755947,-110.482998,1313.0,235.0,45.0,516.5,44a0765da6bb6aa6
FCD-26-176,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,547984.0,3624827.0,12.0,N,WGS84,32.76027,-110.487723,1271.0,200.0,45.0,628.0,44a0765da6bb6aa6
FCD-26-177,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,547986.0,3624831.0,12.0,N,WGS84,32.760306,-110.487702,1271.0,65.0,45.0,611.3,44a0765da6bb6aa6
FCD-26-178,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,547975.0,3624798.0,12.0,N,WGS84,32.760008,-110.487821,1270.0,140.0,55.0,601.1,44a0765da6bb6aa6
FCD-26-179,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,547970.0,3624793.0,12.0,N,WGS84,32.759964,-110.487875,1270.0,340.0,45.0,1107.9,44a0765da6bb6aa6
FCD-26-180,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,548503.0,3624608.0,12.0,N,WGS84,32.758271,-110.482194,1338.0,150.0,45.0,720.6,44a0765da6bb6aa6
FCD-26-181,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,548496.0,3624616.0,12.0,N,WGS84,32.758344,-110.482269,1339.0,213.0,45.0,470.7,44a0765da6bb6aa6
FCD-26-182,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,549101.0,3623412.0,12.0,N,WGS84,32.747456,-110.475874,1309.0,130.0,10.0,511.4,44a0765da6bb6aa6
FCD-26-183,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,549139.0,3623597.0,12.0,N,WGS84,32.749124,-110.475458,1335.0,110.0,25.0,537.0,44a0765da6bb6aa6
FCD-26-184,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,549138.0,3623594.0,12.0,N,WGS84,32.749097,-110.475469,1335.0,158.0,12.0,582.1,44a0765da6bb6aa6
FCD-26-185,Faraday Copper,,USA,2026-09-03,juniorminingnetwork,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2139-tsx/fdy/210314-faraday-copper-reports-near-surface-copper-mineralization-in-14-drill-holes-increasing-confidence-in-future-resource-growth.html,548297.0,3624215.0,12.0,N,WGS84,32.754735,-110.484414,1246.0,20.0,45.0,43.7,44a0765da6bb6aa6
